,MB_CODE_2016,SSC_CODE_2016,SSC_NAME_2016,STATE_CODE_2016,STATE_NAME_2016,AREA_ALBERS_SQKM
58306,10351720000,14034,Upper Macdonald,1,New South Wales,28.7487
58307,10353850000,10875,Central Macdonald,1,New South Wales,3.2758
58309,11003930000,11901,Higher Macdonald,1,New South Wales,5.0195
58311,11003990000,13630,St Albans (NSW),1,New South Wales,7.0564
58322,11003960000,14429,Wrights Creek (NSW),1,New South Wales,41.7223
58324,10350930000,12662,Mogo Creek,1,New South Wales,53.3185
58336,10351010000,13188,Perrys Crossing,1,New South Wales,72.027
58339,10354800000,11503,Fernances,1,New South Wales,6.1072
58342,10356920000,10528,Bowen Mountain,1,New South Wales,0.0498
58352,10350570000,11785,Grose Vale,1,New South Wales,1.9686
58360,10352650000,11786,Grose Wold,1,New South Wales,3.8532
58369,10357720000,12218,Kurrajong,1,New South Wales,0.0269
58376,10351320000,12220,Kurrajong Hills,1,New South Wales,1.274
58380,10351511000,12219,Kurrajong Heights,1,New South Wales,3.8587
58389,10352610000,12215,Kurmond,1,New South Wales,0.1089
58399,10353450000,13842,The Slopes,1,New South Wales,0.7922
58408,10354400000,11356,East Kurrajong,1,New South Wales,1.4251
58412,10351381000,14288,Wilberforce (NSW),1,New South Wales,3.411
58413,10350540000,11564,Freemans Reach,1,New South Wales,2.6957
58416,10350810000,13458,Sackville,1,New South Wales,3.8483
58418,10352270000,11371,Ebenezer (NSW),1,New South Wales,3.6796
58468,10355750000,11684,Glossodia,1,New South Wales,0.0352
58491,11003830000,10409,Blaxlands Ridge,1,New South Wales,0.2224
58512,10352680000,13789,Tennyson (NSW),1,New South Wales,4.1645
58557,10350950000,14076,Vineyard,1,New South Wales,0.9503
58562,10351344000,12815,Mulgrave (NSW),1,New South Wales,0.7205
58574,10356930000,12542,McGraths Hill,1,New South Wales,0.13699999999999998
58593,10353541000,12484,Maraylya,1,New South Wales,0.6389
58617,10352092000,13060,Oakville,1,New South Wales,0.5853
58632,10355320000,13226,Pitt Town,1,New South Wales,1.2275
58634,10350650000,13227,Pitt Town Bottoms,1,New South Wales,2.7054
58666,10351710000,13501,Scheyville,1,New South Wales,7.412000000000001
58681,10067310000,13429,Rouse Hill,1,New South Wales,0.0243
58684,10067150000,10243,Beaumont Hills,1,New South Wales,0.0537
58712,10064340000,12922,Nelson (The Hills Shire - NSW),1,New South Wales,0.7236
58717,10063720000,10539,Box Hill (NSW),1,New South Wales,0.3855
58906,10096290000,10397,Blacktown,1,New South Wales,0.0327
58910,10092840000,12150,Kings Park (NSW),1,New South Wales,0.0537
58960,10988600000,10014,Acacia Gardens,1,New South Wales,0.02
58993,10987830000,13286,Quakers Hill,1,New South Wales,0.012
59146,10089600000,12485,Marayong,1,New South Wales,0.0489
59323,10100290000,14381,Woodcroft (NSW),1,New South Wales,0.0267
59331,11205462600,10682,Bungarribee,1,New South Wales,0.0177
59345,11205857400,11275,Doonside,1,New South Wales,0.1915
59561,10095110000,13518,Seven Hills (NSW),1,New South Wales,0.0397
59586,10094790000,12261,Lalor Park,1,New South Wales,0.0283
59607,11205667400,12149,Kings Langley,1,New South Wales,0.0409
59870,10988860000,13907,Toongabbie (NSW),1,New South Wales,0.0214
59946,10098700000,13266,Prospect (NSW),1,New South Wales,0.0727
60329,11204300000,10087,Arndell Park,1,New South Wales,0.0214
60423,11204605300,11682,Glenwood (NSW),1,New South Wales,0.024
60562,11205239200,13153,Parklea,1,New South Wales,0.0276
60570,11205621900,13649,Stanhope Gardens,1,New South Wales,0.0434
60573,11205879200,12089,Kellyville Ridge,1,New South Wales,0.013999999999999999
60650,11205105400,13835,The Ponds,1,New South Wales,0.0374
60836,10085730000,13368,Riverstone,1,New South Wales,0.0392
60875,10087780000,13502,Schofields,1,New South Wales,0.6478
60938,10085760000,13524,Shanes Park,1,New South Wales,1.236
60960,10085800000,12505,Marsden Park,1,New South Wales,1.2185
61003,11205836800,10965,Colebee,1,New South Wales,0.0459
61309,10109110000,10340,Bidwill (NSW),1,New South Wales,0.0317
61322,10109710000,11886,Hebersham,1,New South Wales,0.0408
61339,10105590000,11248,Dharruk,1,New South Wales,0.0372
61355,10109280000,10392,Blackett,1,New South Wales,0.0283
61367,10108390000,11413,Emerton,1,New South Wales,0.0399
61491,10105460000,11659,Glendenning,1,New South Wales,0.0382
61526,11204981000,11224,Dean Park,1,New South Wales,0.0549
61568,10113150000,13230,Plumpton (NSW),1,New South Wales,0.0886
61598,10110560000,13058,Oakhurst (NSW),1,New South Wales,0.0255
61630,10113470000,11866,Hassall Grove,1,New South Wales,0.049
61755,10105910000,13523,Shalvey,1,New South Wales,0.2166
61757,10105820000,14302,Willmot,1,New South Wales,0.027000000000000003
61761,10108190000,13934,Tregear,1,New South Wales,0.0423
61792,10107930000,12307,Lethbridge Park,1,New South Wales,0.036000000000000004
61914,11204517600,13397,Ropes Crossing,1,New South Wales,0.0356
61971,10111240000,12756,Mount Druitt,1,New South Wales,0.1071
61992,10104820000,14266,Whalan,1,New South Wales,0.0324
62196,11204320000,11957,Huntingwood,1,New South Wales,0.3372
62207,10113661000,11366,Eastern Creek,1,New South Wales,3.8008
62212,10112690000,12633,Minchinbury,1,New South Wales,0.0503
62235,11204456900,13395,Rooty Hill,1,New South Wales,0.0319
62430,10134161000,10179,Banksmeadow,1,New South Wales,0.2572
62444,10133480000,10517,Botany,1,New South Wales,0.0349
62556,10131580000,12519,Mascot,1,New South Wales,0.0389
62628,10132970000,11368,Eastlakes,1,New South Wales,0.0324
62646,10132140000,13405,Rosebery (NSW),1,New South Wales,0.0194
62750,10925790000,13125,Pagewood,1,New South Wales,0.1291
62793,10133070000,11185,Daceyville,1,New South Wales,0.0228
62815,10133840000,11911,Hillsdale,1,New South Wales,0.0094
62859,10133630000,11367,Eastgardens,1,New South Wales,0.0124
62907,10647610000,13243,Port Botany,1,New South Wales,0.0476
62909,10647712000,12524,Matraville,1,New South Wales,0.2275
62923,10515000000,12504,Marrickville,1,New South Wales,0.0047
63043,10510780000,13190,Petersham,1,New South Wales,0.0039
63177,10513250000,11303,Dulwich Hill,1,New South Wales,0.028999999999999998
63224,10512330000,12960,Newtown (NSW),1,New South Wales,0.0087
63297,10510040000,12313,Lewisham (NSW),1,New South Wales,0.0148
63328,10509130000,13650,Stanmore (NSW),1,New South Wales,0.0143
63334,10509180000,10781,Camperdown (NSW),1,New South Wales,0.0164
63410,10511040000,11425,Enmore (Inner West - NSW),1,New South Wales,0.0069
63530,11205457600,13644,St Peters (NSW),1,New South Wales,0.012
63541,10516304000,13714,Sydenham (NSW),1,New South Wales,0.004
63561,10516040000,13785,Tempe,1,New South Wales,0.0145
63641,10745540000,11212,Darlinghurst,1,New South Wales,0.0032
63819,10754971000,11439,Erskineville,1,New South Wales,0.0099
63829,11204584000,10030,Alexandria,1,New South Wales,0.0062
64007,10759370000,11641,Glebe (NSW),1,New South Wales,0.0606
64038,11204590300,11546,Forest Lodge,1,New South Wales,0.0095
64269,11204704300,10061,Annandale (NSW),1,New South Wales,0.0046
64272,10753780000,11214,Darlington (Sydney - NSW),1,New South Wales,0.0054
64588,10748520000,13256,Potts Point,1,New South Wales,0.0014
64602,10747580000,11395,Elizabeth Bay,1,New South Wales,0.0048
64690,10742600000,13715,Sydney,1,New South Wales,0.0453
64691,10746492000,14406,Woolloomooloo,1,New South Wales,0.005
64754,11205226700,13444,Rushcutters Bay,1,New South Wales,0.0016
64893,10757660000,13284,Pyrmont,1,New South Wales,0.0483
64941,10757810000,14006,Ultimo,1,New South Wales,0.0058
65022,10754630000,13339,Redfern,1,New South Wales,0.0098
65049,10752183000,11471,Eveleigh,1,New South Wales,0.1345
65065,10757032000,10907,Chippendale,1,New South Wales,0.0069
65227,10758980000,13699,Surry Hills,1,New South Wales,0.0909
65456,10742021000,11877,Haymarket,1,New South Wales,0.0264
65507,10742044000,11222,Dawes Point,1,New South Wales,0.0212
65509,10742042000,12619,Millers Point,1,New South Wales,0.0126
65536,11204548500,10191,Barangaroo,1,New South Wales,0.1748
65561,10743510000,10165,Balmain East,1,New South Wales,0.0643
65637,10743490000,13840,The Rocks (Sydney - NSW),1,New South Wales,0.0094
65708,10755220000,14183,Waterloo (NSW),1,New South Wales,0.0153
65734,10753420000,14524,Zetland,1,New South Wales,0.006999999999999999
65772,10754770000,10239,Beaconsfield (NSW),1,New South Wales,0.0035
65927,10826030000,10594,Bronte,1,New South Wales,0.0142
65944,10830970000,13741,Tamarama,1,New South Wales,0.0232
66023,10830170000,10464,Bondi,1,New South Wales,0.0089
66200,10828490000,10465,Bondi Beach,1,New South Wales,0.0078
66327,10828480000,12984,North Bondi,1,New South Wales,0.004
66490,10832070000,14200,Waverley (NSW),1,New South Wales,0.0034
66511,10831920000,10467,Bondi Junction,1,New South Wales,0.0064
66539,10833910000,13294,Queens Park (NSW),1,New South Wales,0.0126
66715,10643030000,10873,Centennial Park (NSW),1,New South Wales,0.0319
66723,10891360000,11211,Darling Point,1,New South Wales,0.008
66785,10888650000,11379,Edgecliff,1,New South Wales,0.0038
66797,10888250000,11281,Double Bay,1,New South Wales,0.0097
66808,10885750000,10271,Bellevue Hill,1,New South Wales,0.0339
66825,10888060000,13398,Rose Bay (NSW),1,New South Wales,0.0222
66909,10888140000,13115,Paddington (NSW),1,New South Wales,0.015
67040,10885930000,13233,Point Piper,1,New South Wales,0.0135
67115,10833150000,14071,Vaucluse,1,New South Wales,0.0031
67127,10833540000,11284,Dover Heights,1,New South Wales,0.0244
67353,10747180000,12711,Moore Park,1,New South Wales,0.1567
67645,10891900000,14187,Watsons Bay,1,New South Wales,0.0029
67670,10888190000,14404,Woollahra,1,New South Wales,0.0125
67788,11204797300,10938,Clovelly,1,New South Wales,0.0234
67813,10644000000,13579,South Coogee,1,New South Wales,0.0286
67829,10653610000,11015,Coogee (NSW),1,New South Wales,0.0046
68182,10644152000,12230,La Perouse,1,New South Wales,0.0361
68183,10650260000,12349,Little Bay,1,New South Wales,0.0396
68186,10644480000,12453,Malabar,1,New South Wales,0.0343
68263,10650550000,10901,Chifley (NSW),1,New South Wales,0.0295
68281,10647090000,13193,Phillip Bay,1,New South Wales,0.0238
68385,10652340000,12099,Kensington (NSW),1,New South Wales,0.0045
68519,10646860000,12156,Kingsford (NSW),1,New South Wales,0.0058
68671,10648020000,12501,Maroubra,1,New South Wales,0.0053
68997,11204675000,13312,Randwick,1,New South Wales,0.0076
69367,10043090000,11601,Georges Hall,1,New South Wales,0.0299
69395,10041390000,10224,Bass Hill,1,New South Wales,0.0519
69426,10042250000,14453,Yagoona,1,New South Wales,0.0217
69455,10039490000,10181,Bankstown Aerodrome,1,New South Wales,0.0137
69467,10040800000,14074,Villawood,1,New South Wales,0.039
69484,10038220000,12272,Lansdowne (Canterbury-Bankstown - NSW),1,New South Wales,0.0736
69626,11205509900,11757,Greenacre,1,New South Wales,0.253
69635,11205729200,10914,Chullora,1,New South Wales,1.3233
69640,11205663600,13255,Potts Hill,1,New South Wales,0.0152
69649,10050772000,12625,Milperra,1,New South Wales,0.2362
69658,10046032000,13355,Revesby,1,New South Wales,0.1109
69666,10043940000,11001,Condell Park,1,New South Wales,0.0313
69838,10033730000,10180,Bankstown,1,New South Wales,0.0191
69926,10919350000,12774,Mount Lewis,1,New South Wales,0.0042
69942,10035130000,13273,Punchbowl (Canterbury-Bankstown - NSW),1,New South Wales,0.0316
70061,10049600000,13120,Padstow,1,New South Wales,0.0367
70165,10047300000,13121,Padstow Heights,1,New South Wales,0.0386
70260,10050540000,13144,Panania,1,New South Wales,0.022000000000000002
70270,10046270000,11351,East Hills,1,New South Wales,0.027999999999999997
70303,11205716700,13199,Picnic Point,1,New South Wales,0.0318
70304,10048790000,13356,Revesby Heights,1,New South Wales,0.0308
70729,10038740000,10379,Birrong,1,New South Wales,0.0352
71334,10189060000,10279,Belmore,1,New South Wales,0.0078
71384,10714280000,10257,Belfield,1,New South Wales,0.0328
71549,10186600000,10782,Campsie,1,New South Wales,0.0196
71566,10195260000,10797,Canterbury (NSW),1,New South Wales,0.0219
71620,10183200000,10928,Clemton Park,1,New South Wales,0.03
71623,10181810000,11343,Earlwood,1,New South Wales,0.0197
71806,10194852000,12158,Kingsgrove,1,New South Wales,0.0107
72354,10192872000,13371,Riverwood,1,New South Wales,0.0468
72373,10192450000,13409,Roselands,1,New South Wales,0.0192
72397,10182980000,10331,Beverly Hills,1,New South Wales,0.0304
72424,11000810000,12912,Narwee,1,New South Wales,0.0274
72530,11204457500,12257,Lakemba,1,New South Wales,0.0048
72711,11204913700,14293,Wiley Park,1,New South Wales,0.006
72816,10388640000,11964,Hurstville,1,New South Wales,0.0248
72986,10392660000,10819,Carlton (NSW),1,New South Wales,0.0061
73016,10396381000,13186,Penshurst (NSW),1,New South Wales,0.0182
73038,10394720000,13064,Oatley,1,New South Wales,0.0244
73046,10395542000,12728,Mortdale,1,New South Wales,0.004
73292,10388320000,13168,Peakhurst,1,New South Wales,0.0145
73503,10408830000,11965,Hurstville Grove,1,New South Wales,0.0277
73673,11004750000,12421,Lugarno,1,New South Wales,0.0055
73809,11004830000,13169,Peakhurst Heights,1,New South Wales,0.0113
74053,10408930000,13587,South Hurstville,1,New South Wales,0.0375
74068,10412840000,10403,Blakehurst,1,New South Wales,0.0374
74185,11204997400,12227,Kyle Bay,1,New South Wales,0.0305
74228,10415220000,11013,Connells Point,1,New South Wales,0.0381
74275,10413230000,10837,Carss Park,1,New South Wales,0.0145
74331,10663311000,10086,Arncliffe,1,New South Wales,0.013999999999999999
74362,10662845000,14353,Wolli Creek,1,New South Wales,0.0033
74386,10658330000,13982,Turrella,1,New South Wales,0.0276
74407,10667670000,10196,Bardwell Valley,1,New South Wales,0.017
74427,10994570000,10195,Bardwell Park,1,New South Wales,0.1593
74512,10665280000,10334,Bexley,1,New South Wales,0.0307
74574,10665640000,12181,Kogarah,1,New South Wales,0.0333
74840,10664720000,10335,Bexley North,1,New South Wales,0.0236
75143,10409020000,10038,Allawah,1,New South Wales,0.0146
75292,10411090000,10330,Beverley Park,1,New South Wales,0.0284
75310,10411080000,12182,Kogarah Bay,1,New South Wales,0.0295
75362,10659490000,12226,Kyeemagh,1,New South Wales,0.0761
75369,10658550000,10569,Brighton-le-Sands,1,New South Wales,0.0187
75384,10661850000,13379,Rockdale,1,New South Wales,0.0166
75396,10659330000,12686,Monterey,1,New South Wales,0.0837
75609,10670040000,10178,Banksia,1,New South Wales,0.0127
75808,10662040000,13478,Sandringham (NSW),1,New South Wales,0.0214
75816,11204752100,11267,Dolls Point,1,New South Wales,0.0057
75833,10670220000,13489,Sans Souci,1,New South Wales,0.0323
75858,10658260000,13309,Ramsgate,1,New South Wales,0.0285
75959,11205712400,13310,Ramsgate Beach,1,New South Wales,0.005
76061,10174840000,10999,Concord,1,New South Wales,0.0161
76131,10174571000,10557,Breakfast Point,1,New South Wales,0.0169
76140,10173470000,10736,Cabarita (NSW),1,New South Wales,0.0092
76270,10174500000,12729,Mortlake (NSW),1,New South Wales,0.0171
76286,10175970000,13009,North Strathfield,1,New South Wales,0.0224
76290,10172550000,11000,Concord West,1,New South Wales,0.0329
76307,10175240000,13716,Sydney Olympic Park,1,New South Wales,0.0449
76309,11022550000,12315,Liberty Grove,1,New South Wales,0.0253
76377,10173150000,13358,Rhodes,1,New South Wales,0.0877
76471,11205276600,11293,Drummoyne,1,New South Wales,0.0043
76539,10176640000,13447,Russell Lea,1,New South Wales,0.0137
76645,10177610000,13391,Rodd Point,1,New South Wales,0.022000000000000002
76732,10176230000,10003,Abbotsford (NSW),1,New South Wales,0.027000000000000003
76753,11204714300,10910,Chiswick,1,New South Wales,0.0121
76761,10178312000,11530,Five Dock,1,New South Wales,0.0019
76793,10178380000,10785,Canada Bay,1,New South Wales,0.0183
76802,10179500000,14148,Wareemba,1,New South Wales,0.0102
77004,10467040000,10164,Balmain,1,New South Wales,0.0103
77012,11205843600,10374,Birchgrove,1,New South Wales,0.0165
77154,10461710000,14412,Woolwich,1,New South Wales,0.1792
77232,10463980000,12297,Leichhardt (NSW),1,New South Wales,0.0169
77401,10465461000,12325,Lilyfield,1,New South Wales,0.0172
77588,10945420000,13435,Rozelle,1,New South Wales,0.0573
77779,10013430000,10098,Ashfield (NSW),1,New South Wales,0.004
77782,10011960000,13687,Summer Hill (Inner West - NSW),1,New South Wales,0.0164
77943,10012270000,11963,Hurlstone Park,1,New South Wales,0.0177
77946,10012410000,10093,Ashbury,1,New South Wales,0.0186
78081,10140600000,10718,Burwood (NSW),1,New South Wales,0.0271
78128,10013810000,11134,Croydon (NSW),1,New South Wales,0.0195
78170,11205036100,13675,Strathfield (NSW),1,New South Wales,0.0109
78492,10142510000,11135,Croydon Park (NSW),1,New South Wales,0.0164
78583,10143730000,11421,Enfield (NSW),1,New South Wales,0.0315
78667,10143440000,10719,Burwood Heights,1,New South Wales,0.027999999999999997
78924,11205130600,11828,Haberfield,1,New South Wales,0.0246
79109,11204728200,11930,Homebush West,1,New South Wales,0.0037
79116,11204606000,11929,Homebush (NSW),1,New South Wales,0.0021
79547,11204616900,13676,Strathfield South,1,New South Wales,0.0235
79596,10840730000,10892,Chatswood,1,New South Wales,0.0099
79635,10846043000,13016,North Willoughby,1,New South Wales,0.0052
79666,10846010000,14303,Willoughby (NSW),1,New South Wales,0.0485
79673,10844500000,10090,Artarmon,1,New South Wales,0.0263
79714,10840390000,13412,Roseville,1,New South Wales,0.0436
79909,10458670000,12267,Lane Cove North,1,New South Wales,0.0121
80001,10671670000,10893,Chatswood West,1,New South Wales,0.0135
80210,10458001000,12268,Lane Cove West,1,New South Wales,0.0235
80237,10457230000,12266,Lane Cove,1,New South Wales,0.0056
80263,10456200000,13370,Riverview (NSW),1,New South Wales,0.0354
80347,10455790000,11770,Greenwich,1,New South Wales,0.005
80354,11205821900,13024,Northwood (NSW),1,New South Wales,0.0476
80364,10456050000,12385,Longueville,1,New South Wales,0.0217
80513,10918170000,12341,Linley Point,1,New South Wales,0.01
